type,y_mean,y_std,u_mean,u_std,v_mean,v_std
Cinnamon,111.15836073867949,80.20349603139744,119.77637237541109,7.788312239085199,169.77105995446496,34.03747807640675
Cinnamon,111.18932874354562,87.23227825733092,120.50717154331612,7.556265406008732,165.6708739720788,36.10784343658897
Cinnamon,112.29751232631106,75.08505494210007,119.45865082922457,7.143465967144686,171.97355445988347,32.628454827289396
Cinnamon,103.93819041478616,79.28016008606262,119.25624328390286,7.811391290872542,171.7186976144423,36.82486680544958
Cinnamon,108.76201923076923,101.65416768367723,122.73990384615385,7.2955560756047175,154.60240384615383,36.814622591155484
Cinnamon,94.84468715290633,70.79605755003703,118.30266567937801,7.525141638889058,176.84700111069975,37.706042729940386
Cinnamon,94.96709401709401,63.405884444218216,116.98266178266178,7.691967632074786,180.54346764346764,34.84245902075242
Cinnamon,107.67976641414141,88.90504067412978,122.00631313131314,6.928678729184361,159.30476641414143,30.759643967027092
Cinnamon,98.20456905503634,66.51848042489286,118.63089881158417,7.342580824838938,177.90769585785162,34.16089391697969
Cinnamon,82.55387310724565,68.80409107037124,119.9893004630209,7.370341601712924,171.06350894756602,36.01686966428516
Cinnamon,123.0929054054054,97.345502073753,121.80869932432432,7.481461908927244,159.71283783783784,37.56047336648253
Cinnamon,94.47295423023579,71.47191806966347,119.11748388675859,7.332891648376024,173.05963938973647,34.86832233404654
Cinnamon,110.87417081260365,76.82180067676907,120.199315920398,6.707537308577974,169.031820066335,31.344157042167232
Cinnamon,103.45798836428732,73.759449125306,118.60086149026628,7.542714742637654,174.36216155739538,34.68633815338243
Cinnamon,97.0228722763934,76.90132776110038,119.91218249668954,7.370350751326871,169.06386180329844,34.73116347462483
Cinnamon,94.7042824074074,89.01694298878385,121.11863425925925,7.670182616828166,162.62803819444446,38.5225528546978
Cinnamon,104.73251192368839,59.3685036795045,116.13606253312136,7.122864352142717,185.06008214096448,32.22913553137551
Cinnamon,104.17401764234162,60.17134096778319,117.11768243785085,6.648031432016064,182.54537556802993,31.183121636219127
Cinnamon,108.37646534148828,68.97350633460117,117.2033002038736,7.516895126995228,178.02573904179408,33.394717563576805
Cinnamon,94.15740285292671,89.20893841486547,122.51155927201181,6.827020127083009,156.83804722085588,31.52881416264245
Cinnamon,98.30872395833333,78.75934965619987,120.4419921875,7.043550883753329,167.59915364583333,34.38466624414413
Cinnamon,102.41047456986198,76.92900383882115,120.1678956324447,6.617581284201473,167.86141047456985,32.3879700486428
Cinnamon,103.67581211589113,81.208278508738,121.07660228270413,6.964986208202521,165.86369622475857,32.90321680155545
Cinnamon,100.83095238095238,70.24440322763982,118.24285714285715,7.416074653433992,177.29603174603176,35.77685005874576
Cinnamon,98.71658692185008,65.3763968534813,117.32551834130781,7.396846358758998,177.2827751196172,32.78536754884815
Cinnamon,82.44919950738917,65.44824511603102,118.93903940886699,7.326606689302198,172.4658251231527,35.244729397519755
Cinnamon,106.58560193587417,86.43882099234654,121.5520266182698,6.5478265472551564,159.39715668481549,29.665331984323387
Cinnamon,122.47323943661972,91.94478587755496,121.91106639839035,6.420582649493076,159.04024144869214,32.402473859496354
Cinnamon,100.02589095339628,75.06700185007222,119.54919281145294,6.99960412615751,169.63965884861406,34.05809623428534
Cinnamon,68.50780332270516,69.54006764505955,120.84896794764222,7.377210672997658,163.2002013760698,36.22381564054306
Cinnamon,110.60961907371883,76.07867839423082,119.5798848999726,7.196703128127726,172.58399561523706,34.04778574683702
Cinnamon,102.82369299221357,99.6175336438127,122.35706340378198,7.654989768172044,154.93798665183536,36.42186988551731
Cinnamon,92.76226366888093,70.27656418951526,119.13173224322944,7.427945115548384,173.00832907511497,34.384105579806615
Cinnamon,85.06666666666666,94.75446984472846,122.694,7.454508523929216,154.202,36.729278003612684
Cinnamon,123.49009832433181,76.24453961849028,120.10344827586206,6.813251953323536,170.42958039052763,30.78793865823041
Cinnamon,103.53821226032946,71.19445467290319,118.6206454226303,7.207325759321759,175.08736159870375,34.15761958284738
Coconut,176.18811718235682,102.96831548149909,127.10533245556287,1.092992463869869,129.82208689927583,2.2041419183290247
Coconut,155.95058139534885,113.0798759546331,126.97777777777777,1.4795408262567262,129.58682170542636,2.0727921167896977
Coconut,146.65504560164754,116.30770234293097,127.63857016769639,0.7487330577886475,128.90673727566931,1.4261702808629901
Coconut,161.7453443319585,112.54592121368422,127.04474440694914,1.2107598627962346,129.51043619547556,1.8068312711220258
Coconut,178.63340107417622,106.73788659180575,127.12621570619828,1.3224369620419056,129.5254028160836,1.8584236592328207
Coconut,155.9982026143791,116.27286125637082,127.21328976034859,1.2528563725866104,129.2770697167756,1.8517721940768332
Coconut,152.3114989585578,115.27224925320569,127.0812324929972,1.1430451362337601,129.49055519643755,1.6458189330473705
Coconut,177.29092261904762,106.01931417022546,127.14590773809523,1.0588654546313006,129.38534226190475,1.5482640150302986
Coconut,174.79245660881176,106.8557216226524,127.19779706275034,1.3145211198648776,129.46228304405875,2.154755195979119
Coconut,180.43027210884352,102.96334654317353,127.14332955404385,1.2577638357222796,129.65438397581255,2.1145783211187386
Coconut,169.42476644802227,109.23656030054418,126.96488438348904,1.269005486075508,129.68376068376068,1.7596896418304784
Coconut,188.05430664309168,99.10695789223612,126.82242990654206,1.259685209106503,129.64031321040667,1.8165744083375628
Coconut,158.38860342555995,114.59060732788225,127.2036231884058,1.1799712130160716,129.18517786561264,1.5883814198418271
Coconut,171.32257471264367,108.57032401121215,127.50427586206897,0.8866079579084295,129.13020689655173,1.4813981291212475
Coconut,180.8751101968851,104.38656418148058,127.09072876873347,1.1356351541090015,129.59778136937996,1.9569051808823277
Coconut,190.9318430407438,96.47206317037252,126.77618266338528,1.2641656197830315,130.01244189226142,1.7972827524597617
Coconut,140.69819311123658,116.89791785278375,127.16106719367589,1.3920918015178323,129.4155138339921,2.248672204663582
Coconut,160.3916387959866,111.4668600474673,127.13795986622074,1.3975920790230716,129.6009476031215,2.4225826242649755
Coconut,177.84891119909503,104.07243487057067,126.99717194570135,1.2049543887765881,129.66614819004525,1.6126521761955135
Coconut,173.44974715549938,106.49276817887107,127.08634639696587,1.0725883135554697,129.6153603034134,1.5644693394002798
Coconut,182.33465076171314,101.40212075099736,127.0349238286864,1.232145467563747,129.71299223914917,1.7337445871335564
Coconut,170.67083607636604,106.71543307359723,126.84931607051422,1.134492917255804,129.84273279204155,1.959876128620241
Coconut,165.79658511345997,109.11190835455531,126.80331140512972,1.3405222490298878,129.83664720230615,1.936591681169264
Coconut,179.68792592592592,103.02976493045173,126.77888888888889,1.2330324958420475,129.84637037037038,1.6909644880549164
Coconut,154.26747602845654,116.18088405325169,127.16803278688525,1.1325630664342041,129.25471698113208,1.7215039359334903
Coconut,149.5181965938803,115.39430059223409,126.89590841636634,1.356149036419757,129.7795915483005,2.1836005848873747
Coconut,159.29019377568997,114.52492795397521,126.79471520845567,1.412600047512181,129.73388138578977,2.341962560375044
Coconut,178.0038567493113,105.38127728307258,126.78504525777252,1.5250746550839533,129.80676898858718,2.195674217846424
Coconut,190.71131772268137,101.78099573698962,126.90105601469237,1.2502851045231171,129.50034435261708,1.7071528531370812
Coconut,180.4397001303781,107.67707717067546,126.57203389830508,1.9672249719123567,129.85462842242504,2.7080427483439764
Coconut,181.62816319504216,102.62543042186007,126.9163367188845,1.4599926451552285,129.68910311585472,2.177425306472437
Coconut,168.5589612894338,110.47356858503485,127.00936768149883,1.2194390860073523,129.52314368370298,1.682419728508953
Coconut,188.59671340268355,95.31676043378607,126.35609829639681,1.2589433315533025,130.28735112317202,1.7541623631082885
Coconut,179.21619812583668,103.60707480251257,127.03668005354753,1.1383511447228536,129.61419009370817,1.6530405172941736
Coconut,166.4453781512605,108.97377985571394,127.46096503117376,0.8138854873201286,129.25508267823258,1.4439906602114
Coconut,171.42629076086956,108.61514940871969,127.53713768115942,0.9312788051534064,129.1117527173913,1.5125793512817023
Cotton Candy,141.61208669514318,95.38296194499786,121.37952855560829,5.253694345503323,154.86494752939936,20.443066167095107
Cotton Candy,152.3740371777755,85.142402422133,120.50703502105371,4.482226354898301,160.66201088630996,18.898741755827572
Cotton Candy,142.54333333333332,92.01656212636698,121.180625,4.850352180619637,157.22104166666668,19.882563942181363
Cotton Candy,151.6439393939394,86.02441697168871,120.84313725490196,4.405816945380919,160.14795008912657,19.04496603021342
Cotton Candy,147.60097639352367,95.20487587874476,121.29217649239897,5.611437711844917,154.7313681868743,22.12898176561041
Cotton Candy,140.2317891725352,91.55422962703534,120.7706866197183,5.0906084876989155,158.10068221830986,20.51253179893169
Cotton Candy,138.4286971830986,92.33848205391389,121.03591549295774,5.063169156600588,157.61073943661972,20.393213560211358
Cotton Candy,160.43551529320087,89.90595927339892,121.61630625365284,4.572911183193528,154.92767387492694,18.89830670414832
Cotton Candy,147.72985378008,87.90590034105271,120.6235000983542,4.628923400185043,159.5446200249164,19.268329774470697
Cotton Candy,151.9217575861871,86.55093714558737,120.3094131818964,4.632338185410038,159.6203751505765,18.495542852743892
Cotton Candy,121.25798212005108,98.65880863144936,122.76117496807151,4.523751775406326,153.04843304843305,20.979738733421755
Cotton Candy,135.35151697809926,98.79708130949837,121.96147277476392,5.1750328423636205,152.81866586296965,20.922337165662082
Cotton Candy,159.39647145307524,83.390157720225,120.30494976721391,4.725703022334945,160.04073756432248,18.556565161829575
Cotton Candy,130.68341463414635,94.31057550325366,121.4019512195122,4.999453247917043,156.81658536585365,21.34147878652176
Cotton Candy,152.23202001250783,95.64215971294352,122.82301438399,4.570133969259418,152.41463414634146,18.99297288769073
Cotton Candy,99.88609383832674,106.66539120067698,123.89240625588845,5.560696212951795,144.36451856039193,22.093158615118554
Cotton Candy,137.665117822768,98.03865809088208,122.15485278080698,4.853875628391918,152.86657816130102,19.673987617407338
Cotton Candy,135.48980112187658,103.73346294241169,123.19428862825089,5.119130314045114,149.4242733299337,22.641272785445935
Cotton Candy,133.43995510662177,97.64107104725066,122.10250654695099,4.954295909954082,154.03264122708566,21.663259699786707
Cotton Candy,153.37226970560303,84.54373232332874,120.33198797087687,4.5181942909062265,160.80579297245964,18.788878476703896
Cotton Candy,155.28051317614424,85.9118586494444,120.77954230235784,4.345084784873472,159.03252427184466,17.867752249955142
Cotton Candy,134.50903550421657,105.32877569043907,123.27099425979732,4.973116858367314,147.50244490114096,20.30995673070611
Cotton Candy,144.2023861067013,96.76169584862424,121.69856160100062,5.237814788322016,153.19550680713908,19.74098582644015
Cotton Candy,134.76902616902618,92.48635282282576,121.01372801372801,4.975442080544345,158.05997425997427,21.043219357047498
Cotton Candy,105.72295199426797,108.38968589618148,124.25746357774062,5.103197138317136,143.916407929305,21.667950018012874
Cotton Candy,126.13694029850747,102.15289744451634,122.70298507462687,5.325000039219501,150.91408582089554,22.708116836196833
Cotton Candy,158.80707563611014,96.19674241229298,122.91765423492507,4.761798862997265,150.89578250261414,20.103854952607552
Cotton Candy,138.2998023715415,93.20710099477546,120.98458498023716,5.16641628586255,156.98517786561266,20.526170937313427
Cotton Candy,126.31653567575897,100.77980268550807,122.78956695946987,4.844542038312121,151.21143473570658,20.22414051038942
Cotton Candy,135.08919890086662,104.07261374714841,122.52568167406469,5.793086019577684,148.9856267173959,21.91975827214129
Cotton Candy,154.82317893522966,86.78963958020856,120.63891024408994,4.5687532406084115,158.52652315971554,17.9699900912408
Cotton Candy,138.9485614080665,90.70870322002477,120.11461107142084,5.549440156550324,159.77482626485678,22.908258621020938
Cotton Candy,139.81053921568628,93.77385519608703,121.46446078431373,4.951204221061601,156.58357843137256,21.149917140215138
Crushed Pineapple,150.3476555839727,101.83688554918145,96.59658994032395,26.16051354981219,139.25166240409206,9.37539129087653
Crushed Pineapple,145.95837404729335,102.09411516494804,97.95554035567716,25.387585294555223,139.06468633965213,9.575232985923765
Crushed Pineapple,142.09115958668198,102.75770304986193,95.73340987370838,26.308858299008925,139.82089552238807,9.974344800150991
Crushed Pineapple,156.34217067108534,94.13391844116384,93.45214029273681,24.522716902355143,141.5711681855841,9.68631040244587
Crushed Pineapple,135.5888547008547,103.09843434636238,98.50010256410256,25.435129149687356,139.11001709401708,9.613224447250364
Crushed Pineapple,144.59191301393136,99.67322652280862,95.47774379884471,25.659330088636953,140.48725790010192,9.88985848087564
Crushed Pineapple,121.69785931904431,105.50512706140285,99.74029878668021,26.940714975703493,138.76321556470148,10.325153766769079
Crushed Pineapple,148.3897787948131,95.12323422580472,90.69298245614036,24.995055581818825,142.10621662852785,9.574886875771014
Crushed Pineapple,152.48013375295042,98.32750474371105,93.35198662470496,25.88812940113039,140.63709677419354,9.611753593885183
Crushed Pineapple,109.4894750865974,108.02535529785493,102.94873434585665,27.184489435904293,137.26043165467627,10.266064197194128
Crushed Pineapple,119.868,108.83038469629176,103.27148571428572,26.834910281062115,137.34942857142858,10.332700502456722
Crushed Pineapple,147.78344298245614,107.80985652741433,105.41365131578948,27.064022130953397,137.08799342105263,10.81004692931496
Crushed Pineapple,126.67301965455628,102.06090010591244,95.30494341870161,27.247414584331658,140.77546158427634,10.74561974328265
Crushed Pineapple,117.88289835164835,111.02928738063471,105.34420787545787,27.51785543984251,136.51820054945054,10.410843277611509
Crushed Pineapple,158.99637544718507,92.28733911983946,87.59706270005648,25.550897713669777,143.4769346639051,9.931704505119718
Crushed Pineapple,135.33110143957148,103.05717092452913,96.85399229996652,26.72745991088921,140.59742216270504,10.81131582028153
Crushed Pineapple,124.38110161443495,108.7121021014949,105.62573599240265,26.107273814317917,138.31728395061728,12.434332561151377
Crushed Pineapple,129.73151349711858,108.56202007951545,101.22929936305732,27.77994603637493,138.29918107370338,10.749352814157369
Crushed Pineapple,134.47535842293908,97.14222715183385,93.66890681003584,25.53664457224631,143.13306451612902,11.205946798701834
Crushed Pineapple,155.12498552067646,101.19926322330622,95.902003938376,28.342844222862965,140.05131472257617,10.735951695971988
Crushed Pineapple,165.4724537037037,94.4482607750073,89.22537037037037,28.181656840403,142.59152777777777,10.700434937472414
Crushed Pineapple,133.28623188405797,100.61031449159475,92.32286634460547,27.322896714289886,142.28985507246378,10.991456650629502
Crushed Pineapple,149.1483748130015,98.62597515905703,94.66904664762681,26.90997509898947,140.40051679586563,10.019371133486205
Crushed Pineapple,145.12555665512122,104.82557527656465,99.76187530925284,27.954163483418412,138.27387431964374,10.158866974757812
Crushed Pineapple,165.98377926421404,90.46267308585107,90.14096989966555,24.765579296674535,141.9608695652174,9.201608271630974
Crushed Pineapple,145.88133314951403,97.75979935586182,94.75377404011856,25.487452233060683,141.10160612118287,10.040935146472155
Crushed Pineapple,164.25345754898194,90.6701795329823,90.47185939300807,25.055997130457865,142.16197656550133,9.591239111964104
Crushed Pineapple,133.06432105552503,106.29789034721506,102.38284771852666,25.43586600041787,137.88224299065422,9.769497820117634
Crushed Pineapple,140.02208630648997,105.46088769120239,100.86850152905198,26.71091582398881,138.58103975535167,10.59114802974418
Dr Pepper(R),103.1756043956044,81.59505931869151,126.05069597069597,2.620305582775914,138.92249084249084,10.484853877316112
Dr Pepper(R),89.69860962566845,63.8397464595011,124.48417112299465,3.7659487207751994,144.42224598930483,12.438593438176115
Dr Pepper(R),97.70503181029497,56.32351024037065,124.8235974551764,3.5196463575564993,144.30725853094273,10.669871825868965
Dr Pepper(R),99.50508720930233,88.24301212694738,126.86046511627907,1.3077389567553932,136.96148255813952,9.194876550490797
Dr Pepper(R),108.14328358208955,91.30934173306449,126.27910447761194,3.865938925429899,136.87910447761195,10.636453379372844
Dr Pepper(R),100.61507177033492,74.51828658792172,125.98468899521531,1.9975475451518176,139.76267942583732,9.727883491417394
Dr Pepper(R),87.64358561460011,61.511990988304,124.8539989264627,4.309863838447449,143.25958132045088,12.14264092564645
Dr Pepper(R),110.40125507567367,82.1906189006078,126.21250153808293,2.4486358703692575,139.4477051802633,10.427573247494863
Dr Pepper(R),103.84661835748793,91.25048488079366,125.29740338164251,3.0026185064463755,140.2753623188406,13.202332788272685
Dr Pepper(R),86.59203044754219,67.24565722738765,125.52155172413794,2.685436241082286,141.08707813646367,10.917803932566391
Dr Pepper(R),86.86359000509944,54.82363131812637,124.576364099949,3.4525865874472754,144.77868434472208,11.383177085225368
Dr Pepper(R),106.8189287238583,73.41163106739772,124.62569355527101,3.303358606447107,144.10840802390098,12.367608146623542
Dr Pepper(R),83.25435135762358,72.1030562111945,126.15276166163844,3.5031297426756383,138.47621257832444,10.495291872757937
Dr Pepper(R),73.58520971302428,58.67011944682956,125.63322295805739,3.0463164868292454,140.6048013245033,10.806396249691216
Dr Pepper(R),82.20648044692737,53.85858103682176,125.20351955307262,3.043681781318561,143.50469273743016,10.750472526473486
Dr Pepper(R),71.29004449388209,60.83439217498164,128.61290322580646,2.6204658542314867,133.178531701891,6.296603394437117
Dr Pepper(R),72.7739898989899,69.60765216795896,126.03360528360528,3.1621912395515483,138.66482128982128,11.211172737942356
Dr Pepper(R),70.11236897274632,60.442081655492174,125.20083857442349,3.655775610395751,140.56981132075472,11.700716285750213
Dr Pepper(R),84.21409295352323,66.42438740152988,125.35847076461769,2.7786910404578458,141.49225387306348,11.28413927014295
Dr Pepper(R),70.80250145433392,58.95220840022017,125.6650668993601,2.7658874124910864,140.66152802016677,11.152965356956907
Dr Pepper(R),80.64968323848385,64.3465719853933,126.00671104907119,2.2342203646366725,139.5211532266724,9.603041876057349
Dr Pepper(R),100.54156327543424,90.19466889627141,125.34387923904053,3.0648197507395913,138.49503722084367,11.514949474154388
Dr Pepper(R),97.93948717948717,75.71107603362437,125.95604395604396,3.5267852764729324,139.63311355311356,10.879178731238245
Dr Pepper(R),82.3620894341116,55.29601400004121,125.07830431341512,2.8626644680682363,143.70280965571826,11.038570720443621
Dr Pepper(R),79.04974271012007,70.48278612753418,124.89994282447113,2.7901126165387677,142.61006289308176,12.750095301005546
Dr Pepper(R),88.21552403467297,72.75024773463228,125.51917520357237,3.540576834503697,140.9364328867875,12.005631031042626
Dr Pepper(R),82.9930564568462,71.99101819429687,125.97702790395847,3.00259316735016,139.00979883192733,10.648326652795358
Dr Pepper(R),89.02315622521809,66.08129184804338,125.72577319587629,3.080363271358126,140.57731958762886,10.171133265053834
Dr Pepper(R),81.22963786923742,76.89973868626564,125.71165492522556,3.6073554497466853,139.59782474354222,12.208865577090156
Dr Pepper(R),123.92647058823529,92.70460069029762,125.82152406417113,2.4916098415205563,139.9077540106952,12.279914637801102
Dr Pepper(R),91.26425954997383,69.52605890633549,125.45395081109366,2.9840582602144137,141.27773417059132,10.903850336732438
Dr Pepper(R),91.28971477960242,82.62005009241932,125.5828867761452,3.0229461206247517,139.12031114952464,11.243699962205135
Dr Pepper(R),91.62110726643598,84.24232094101092,126.42452422145328,4.371721682092343,135.998053633218,10.161019621133901
Dr Pepper(R),65.25642683108747,62.65980399814364,125.91820396797772,3.1098948137260405,138.99602207747003,11.372728472082521
Dr Pepper(R),100.046875,98.94816732321657,125.62638888888888,3.1922211465945516,137.98125,13.2066769137496
Dr Pepper(R),80.91608516729289,67.42047215140082,125.62104133118626,3.936682743319775,140.01145106459117,11.175588020447393
Dr Pepper(R),68.55230917730918,68.43203676054338,126.18985743985743,2.888296778524483,138.12971487971487,10.990986357856498
Draft Beer,135.84255319148937,102.84119739355936,120.60300375469336,7.716736746919807,139.0773466833542,11.659124922615861
Draft Beer,130.63122910039965,87.31098152869568,114.52083843079683,9.34734633983604,146.19668053176738,12.5884237471424
Draft Beer,123.9297435897436,90.7814771993624,119.07128205128205,6.934162615403343,141.58410256410255,10.480255114811465
Draft Beer,138.51167056986728,87.20942507345885,114.86448087431694,9.48885182936492,146.34933645589382,13.11598329919462
Draft Beer,136.2045763554966,89.0971998736097,114.377118222517,10.41088134559664,146.48018570717957,13.984598334620408
Draft Beer,138.00975741970456,88.38074183102562,115.29326467000949,9.652460441817464,145.91299634096762,13.321520545770468
Draft Beer,154.2184829059829,92.0987881232256,119.44017094017094,5.677840564427022,140.59561965811966,8.259379674495948
Draft Beer,130.60558008831794,85.82565436736279,114.42211963067041,9.206202881793486,146.56834604576474,12.516799054275731
Draft Beer,150.94596774193548,89.9676576786644,117.53575268817204,6.866544880153818,142.74480286738353,9.789418975908116
Draft Beer,121.20744301994301,86.97956132061388,114.57935660018994,9.858434993279154,145.91001899335234,13.06659741462331
Draft Beer,124.12601018675721,93.06327718902439,115.9858064516129,10.21116281729875,144.8955517826825,14.14859861230575
Draft Beer,142.88347222222222,82.87917513632122,113.045,9.764529202964962,148.32541666666665,13.204621185771375
Draft Beer,140.1237735641054,86.76170217756334,115.26565428287951,9.195101637460638,146.51995369859992,13.110228382263054
Draft Beer,145.05660526523835,85.65507041549172,113.76847972171713,9.92089230403363,147.19475847893113,13.182694656749364
Draft Beer,120.79707792207792,93.23999924385419,117.51388888888889,8.309781985794514,142.98719336219335,11.860192147657216
Draft Beer,107.75510204081633,93.9700994222585,117.15306122448979,10.156976438769917,143.68524332810048,14.656402630771169
Draft Beer,134.64812623274162,88.95956012728821,114.179355687048,10.565878359851103,146.4343195266272,13.879288191781521
Draft Beer,136.0108830845771,83.05405931054663,114.78492951907131,8.667771221901939,146.49440298507463,12.2496221967716
Draft Beer,152.211875,100.56081443907982,120.85625,7.988257169380982,138.580625,11.448060226200258
Draft Beer,128.21888746984533,91.02785605743547,115.34809138640556,9.506908841098054,145.24634596282107,12.967205162865708
Draft Beer,111.33279662641365,95.93780690854648,117.29246693502013,10.489612174485888,143.39988499137436,14.712247032752355
Draft Beer,90.8403743991905,103.42313875635625,122.70250442701746,6.140733872950309,135.6415380723501,8.860601583531988
Draft Beer,156.91514059120405,77.05462117609109,112.92444124008652,9.502562225792307,149.0191780821918,12.948282960469276
Draft Beer,136.79035845107273,91.18816159426703,116.72082679225537,7.929159173465487,143.90469649398221,11.34515730936033
Draft Beer,117.74242424242425,83.83303176752688,114.15984848484848,9.94192499993416,147.9907196969697,14.333979979677446
French Vanilla,158.963984929078,110.47808531763269,122.9942652925532,5.102066110276008,131.4654255319149,3.6656472143093164
French Vanilla,149.396331738437,113.47809624703648,122.58532695374801,4.885480393267949,132.08572567783094,3.5050981882277368
French Vanilla,176.73259171597633,99.53835653557738,122.88804733727811,3.5373525483069423,131.1054674556213,2.229920459311951
French Vanilla,169.97955346651,104.37094282652912,122.4246768507638,4.472992697678246,131.62920094007052,2.978999026802668
French Vanilla,144.23851851851853,114.27519965882567,124.28225925925926,3.487564693068817,130.25955555555555,2.116872559248375
French Vanilla,161.01414542903905,108.67722565438284,122.62746473384772,4.44751588936367,131.4871405190554,2.9534964819276155
French Vanilla,171.95939325419258,103.11097076049346,123.00781986056153,3.6556013244212453,131.10599208592424,2.325738512624837
French Vanilla,136.42514534883722,114.16254187144153,124.5876937984496,2.9190157281126963,129.93640988372093,1.6758810880079238
French Vanilla,179.96013635072435,97.14317301090689,121.84750497112016,3.7658846005595374,131.85886753148375,2.446514152524303
French Vanilla,156.72922143579373,110.03171503533405,123.76103808560836,3.6368695822330497,130.55746545331985,2.2168846914434623
French Vanilla,147.75037837837837,112.85528529393628,123.78145945945946,4.045961888069117,130.55567567567567,2.478683762021898
French Vanilla,163.43370339338082,110.63396313585719,124.62306242144952,3.3913873772489564,130.06284038542103,2.0632107709726153
French Vanilla,153.98713450292396,109.0290920552905,123.43820662768032,3.3774539559202776,130.67329434697857,1.942870273014983
French Vanilla,150.69505689900427,110.6441665112202,123.4203413940256,4.134653731163257,130.8216571834993,2.667707757432007
French Vanilla,170.42594594594595,102.03315400396617,123.01621621621622,3.0790937165686776,130.7745945945946,1.7579173712934024
French Vanilla,179.20821280991734,97.85251744412639,122.27892561983471,3.7048089815142853,131.48047520661157,2.4011728757291415
French Vanilla,143.13111615016376,115.14046343824948,124.35918367346939,3.576946275790238,130.30808767951626,2.190319202189455
French Vanilla,152.59355935593558,108.34111593602161,123.74327432743274,3.1746505887243774,130.46544654465447,1.918215090398132
French Vanilla,169.0623676925582,107.86327349907138,123.94463442436086,3.6808693497886824,130.59680833740433,2.225655263540874
French Vanilla,163.5516393442623,105.32809686458702,121.99016393442623,4.154464512179827,131.6895081967213,2.6360653902617996
French Vanilla,166.48764796706124,105.79826172494603,122.75908389089038,4.1069043687732725,131.30741121976325,2.701049459453969
French Vanilla,142.82793512466716,112.3431265880234,121.9434519486807,5.731564604798703,131.81941418542726,3.8099515179898606
French Vanilla,168.8921752738654,108.51350759962979,124.03802816901408,3.972277941310876,130.55625978090768,2.536286720780986
French Vanilla,149.97619047619048,113.11393078603749,123.26694139194139,3.9337096948806565,131.28891941391942,2.6418278728920623
French Vanilla,148.99763257575756,117.15242553523696,124.0217803030303,5.126108440094886,130.6557765151515,3.4575859127422874
French Vanilla,132.86663502610347,117.68272309423902,125.56478405315615,2.870062730044783,129.4328429046037,1.7573828633055115
French Vanilla,152.34852374839537,113.92388528198843,124.13414634146342,3.9669254717902405,130.25288831835687,2.316204289846335
French Vanilla,168.52857259646828,105.55410918179976,123.13934761281884,3.877487197250591,131.086290058862,2.4405860307620006
French Vanilla,163.56274703557312,107.47271009232149,121.72529644268775,4.445834797482818,132.66600790513834,3.3185772869444636
French Vanilla,172.94573055028462,102.27316142922157,122.65876931417728,3.7952781585199333,131.30702087286528,2.4370673798171265
French Vanilla,136.87507788161994,116.85378439833705,125.09709241952233,3.155147413548184,129.70529595015577,1.8736748146803381
French Vanilla,167.69708392911303,107.7433189926173,123.93418259023355,3.333370314937829,130.66229039386457,2.0467677586169746
French Vanilla,175.9204629220109,100.61926828491215,122.46587055874981,3.762224637493341,131.4765590446705,2.483263241644739
Grape Crush(R),115.3125,100.17297480672514,129.47916666666666,1.9490532051395228,131.81960227272728,5.120991987176128
Grape Crush(R),98.34902597402598,67.30793100722865,130.8904845154845,2.036595601332435,136.31805694305694,6.2411866827987685
Grape Crush(R),78.82112597988755,53.46406680595992,130.73457914324175,1.9275069448025246,136.69657138332408,6.466584295497878
Grape Crush(R),82.40783640783641,68.86238351711795,129.89371514371516,1.6474114557649169,135.18271843271845,6.512912534017374
Grape Crush(R),98.68480603448276,70.73057264772036,132.12446120689654,3.2198744237205243,129.24245689655172,4.57909972685537
Grape Crush(R),76.74923076923076,62.74475920027578,130.62272189349113,2.1628175081463406,133.85420118343194,5.564898185727515
Grape Crush(R),79.23318962257015,53.579833741791504,130.64155510173208,1.8905921093928908,136.68602980107406,6.321311782905672
Grape Crush(R),81.23982683982683,63.32133594898779,129.97856112141827,1.6587548981470654,136.32492269635128,6.583445578777597
Grape Crush(R),103.7666815942678,92.95199884438912,129.64084191670398,1.8708831762090896,133.5871025526198,6.180060846106879
Grape Crush(R),85.32393736017897,69.5162429938369,129.90808565036752,1.8084674806725038,135.10898050495365,6.202223275016099
Grape Crush(R),72.129181725512,54.91914758822062,130.2890834955055,1.8492361061359173,135.8637290334538,6.361576939475119
Grape Crush(R),76.10655762532183,66.56530105290551,130.04797819173103,1.8538122330416238,135.11434196577312,6.477700560058983
Grape Crush(R),55.478050595238095,48.90882136091716,129.90625,1.8808811535263137,134.74423363095238,6.030541705920385
Grape Crush(R),66.48651348651349,51.368277559416164,130.1143142571714,1.7283569305742978,135.91541791541792,6.333025161770265
Grape Crush(R),87.81406124093473,67.3906129789032,130.21619661563255,1.812725730871398,135.7936744560838,6.503926808930345
Grape Crush(R),99.22458172458172,70.23849770635745,131.3105963105963,2.4812577828501037,133.88910338910338,5.883060093555544
Grape Crush(R),88.56426373626374,67.92207802591889,130.2923076923077,1.8449116700158326,135.43397802197802,6.270434147259771
Grape Crush(R),85.16045285965255,77.14257824346973,130.05406988092915,2.0121154920297637,134.05387468280304,6.1469596024059285
Grape Crush(R),85.76599212277604,71.34046404142988,130.0251256281407,1.8618543618979364,134.80493684639413,6.353405382516394
Grape Crush(R),93.54062202475404,69.25092712570155,130.0552602348461,1.7374478716858206,135.11401142494447,5.918755760650472
